STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,YEAR
Texas,482213.0,2.0,1.0,None,6,June,1:00am-1:59am,5,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,422.0,Dodge Durango (2004 on; see 402 for 1998-2003 models),"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2017.0,1C4RDHAG4HC6,1,C,4,R,D,H,A,G,4,H,C,6,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,2.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,Light Pickup,2018.0,1C6RR7NM5JS3,1,C,6,R,R,7,N,M,5,J,S,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,3.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,Light Pickup,2018.0,1C6RR6LT6JS3,1,C,6,R,R,6,L,T,6,J,S,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,4.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,Light Pickup,2019.0,1C6SRFKT6KN5,1,C,6,S,R,F,K,T,6,K,N,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,5.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,422.0,Dodge Durango (2004 on; see 402 for 1998-2003 models),"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2018.0,1C4RDHAG3JC4,1,C,4,R,D,H,A,G,3,J,C,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,6.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,422.0,Dodge Durango (2004 on; see 402 for 1998-2003 models),"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2018.0,1C4RDHAG1JC3,1,C,4,R,D,H,A,G,1,J,C,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,7.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Jeep / Kaiser-Jeep / Willys- Jeep,404.0,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2018.0,1C4PJMBBXHW5,1,C,4,P,J,M,B,B,X,H,W,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,9 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,8.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,27.0,"Dodge Journey (For 2009-2018 only.  For model years 2019 on, see 07-404.)",Station Wagon (excluding van and truck based),2017.0,3C4PDCAB9JT3,3,C,4,P,D,C,A,B,9,J,T,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,9.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Jeep / Kaiser-Jeep / Willys- Jeep,422.0,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2018.0,1C4RJEBG5JC4,1,C,4,R,J,E,B,G,5,J,C,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,10.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chrysler,443.0,Chrysler Pacifica (Light Trucks),"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2018.0,2C4RC1BG5FR5,2,C,4,R,C,1,B,G,5,F,R,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482272.0,11.0,1.0,None,1,September,8:00pm-8:59pm,29,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Jeep / Kaiser-Jeep / Willys- Jeep,422.0,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2018.0,1C4RJEBG3JC4,1,C,4,R,J,E,B,G,3,J,C,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482286.0,2.0,1.0,None,13,September,2:00am-2:59am,30,Other Object (not fixed),Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,881.0,Ford Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2018.0,1FD0X5GT4JEC,1,F,D,0,X,5,G,T,4,J,E,C,No Trailing Units,US DOT,00658417,5700658417,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Other,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,5 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482329.0,2.0,1.0,None,19,August,2:00am-2:59am,45,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,37.0,Ford Focus,5-door/4-door hatchback,2014.0,1FADP3K29EL3,1,F,A,D,P,3,K,2,9,E,L,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482371.0,2.0,1.0,None,23,September,0:00am-0:59am,40,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KIA,402.0,KIA Sorento,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2011.0,5XYKT3A11BG0,5,X,Y,K,T,3,A,1,1,B,G,0,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482390.0,2.0,1.0,None,20,September,4:00pm-4:59pm,14,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Peterbilt,881.0,Peterbilt Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",1996.0,1XPGD99X5TN3,1,X,P,G,D,9,9,X,5,T,N,3,One Trailing Unit,US DOT,03105595,5703105595,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Dump,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482433.0,2.0,1.0,None,4,October,4:00pm-4:59pm,35,"Post, Pole or Other Supports",Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,Light Pickup,2018.0,3C6UR5CL8JG3,3,C,6,U,R,5,C,L,8,J,G,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482492.0,2.0,1.0,None,28,September,0:00am-0:59am,51,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chrysler,51.0,Chrysler 300M/300/300C/300S,"4-door sedan, hardtop",2012.0,2C3CCAAG6CH2,2,C,3,C,C,A,A,G,6,C,H,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Top,Not Reported,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482492.0,3.0,1.0,None,28,September,0:00am-0:59am,51,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Reported as Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,2.0,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)","4-door sedan, hardtop",2013.0,2G1WG5E34D11,2,G,1,W,G,5,E,3,4,D,1,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Top,Not Reported,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482504.0,2.0,1.0,None,7,October,2:00am-2:59am,0,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,24.0,Dodge Charger,"4-door sedan, hardtop",2010.0,2B3CA3CV8AH2,2,B,3,C,A,3,C,V,8,A,H,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482543.0,2.0,1.0,05,14,October,5:00pm-5:59pm,10,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,881.0,Ford Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2002.0,1FDXW46F82EB,1,F,D,X,W,4,6,F,8,2,E,B,No Trailing Units,None,None,None,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Other,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482568.0,2.0,1.0,None,12,October,12:00pm-12:59pm,6,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,481.0,Ford F-Series pickup,Light Pickup,2005.0,1FTRF12285NA,1,F,T,R,F,1,2,2,8,5,N,A,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,3 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482591.0,2.0,1.0,04,16,October,10:00pm-10:59pm,30,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mitsubishi,46.0,Mitsubishi Lancer/Lancer Sportback/ Lancer Evolution,"4-door sedan, hardtop",2005.0,JA3AJ26E55U0,J,A,3,A,J,2,6,E,5,5,U,0,Vehicle Towing Another Motor Vehicle - Fixed Linkage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left-Back Side,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482649.0,2.0,1.0,01,15,October,4:00am-4:59am,25,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Indiana,Driverless/Motor Vehicle Parked/Stopped Off Roadway,International Harvester/Navistar,881.0,International Harvester/Navistar Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2017.0,3HSDJAPR7HN4,3,H,S,D,J,A,P,R,7,H,N,4,One Trailing Unit,US DOT,00428823,5700428823,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482704.0,2.0,1.0,01,28,October,2:00pm-2:59pm,11,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Idaho,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,881.0,Freightliner Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2017.0,3AKJGLDR3HSJ,3,A,K,J,G,L,D,R,3,H,S,J,One Trailing Unit,US DOT,01206017,5701206017,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482754.0,2.0,1.0,None,6,November,2:00am-2:59am,13,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Infiniti,37.0,Infiniti G25/G35/G37,"4-door sedan, hardtop",2013.0,JN1CV6AP7DM7,J,N,1,C,V,6,A,P,7,D,M,7,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482769.0,3.0,2.0,None,10,November,10:00pm-10:59pm,27,Motor Vehicle In-Transport,Angle,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,481.0,Ford F-Series pickup,Light Pickup,2006.0,1FTPF12V06NB,1,F,T,P,F,1,2,V,0,6,N,B,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Top,Not Reported,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
Texas,482826.0,2.0,1.0,None,3,November,0:00am-0:59am,6,Other Fixed Object,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Other Make,804.0,Other Make Western Star,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",1998.0,2WLPCDPF7WK9,2,W,L,P,C,D,P,F,7,W,K,9,No Trailing Units,None,None,None,"26,001 lbs. or more",Single-Unit Truck (3 or more axles),Concrete Mixer,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left-Front Side,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2018
